thumb_sensor,index_finger_sensor,middle_finger_sensor,ring_finger_sensor,little_finger_sensor,palm_sensor
551,620,590,726,510,924
550,618,587,723,510,921
548,613,586,722,508,921
548,615,586,721,508,919
547,615,585,720,507,918
548,613,585,720,506,916
547,613,584,719,506,915
546,613,582,718,504,914
546,613,587,718,505,913
545,612,586,717,504,917
544,612,586,717,506,912
543,610,586,716,505,912
543,611,586,715,504,911
544,610,585,714,504,910
542,611,585,713,504,910
543,609,584,715,503,910
542,609,584,714,502,909
541,609,583,713,502,909
544,609,583,712,502,908
541,609,584,713,503,907
542,609,585,713,502,908
542,609,585,713,501,907
540,608,585,712,502,906
541,607,584,710,501,905
539,608,584,711,500,902
539,607,584,711,500,905
539,608,583,710,501,904
539,606,584,709,500,904
539,607,583,711,500,903
538,606,583,708,499,900
536,605,581,708,500,899
535,604,580,706,498,898
534,602,578,703,495,893
531,598,575,698,494,888
530,598,573,699,493,890
531,600,574,700,494,892
531,600,576,701,494,892
531,600,579,706,497,895
534,602,580,704,498,896
533,601,577,704,497,897
534,602,580,705,498,900
535,603,579,705,497,897
536,604,580,711,501,901
536,602,580,712,501,902
537,607,581,708,500,901
537,606,583,708,500,902
537,604,581,707,500,899
535,602,582,706,499,898
536,604,583,707,500,899
536,603,582,707,500,900
536,603,586,712,504,905
539,606,583,709,500,900
538,605,583,706,501,901
538,605,583,707,501,901
537,605,583,708,501,902
539,605,583,708,501,901
538,607,586,709,500,902
539,605,583,708,501,900
539,605,584,709,501,899
538,606,585,709,502,903
538,605,584,708,502,902
541,608,585,711,503,904
540,607,586,709,503,903
541,606,585,711,503,902
541,607,585,714,505,907
542,607,585,711,503,903
540,606,584,708,501,902
542,607,586,709,503,903
542,608,586,712,503,906
541,606,587,711,503,902
538,605,585,710,502,903
536,603,583,708,501,901
536,603,583,708,502,902
536,604,585,711,502,902
535,603,585,709,502,901
535,603,584,710,501,902
537,604,588,713,505,906
541,608,589,715,505,916
544,611,592,718,508,912
543,609,588,717,506,911
543,608,588,715,505,911
541,608,586,715,506,908
543,609,591,715,505,911
543,607,587,716,505,913
542,606,587,712,503,904
539,602,586,711,503,906
540,605,592,717,508,912
538,603,588,716,507,916
537,604,589,716,508,912
534,599,584,712,505,907
530,597,583,711,504,907
532,597,582,709,504,905
527,597,585,711,506,911
529,598,588,712,506,907
527,597,582,711,509,912
533,600,586,715,509,912
532,598,586,714,504,910
531,596,587,715,509,913
534,599,588,717,511,916
537,601,589,718,512,917
534,599,587,717,512,916
533,595,586,712,508,906
529,594,582,710,508,906
529,595,585,713,509,908
528,595,584,711,508,907
532,596,585,712,511,910
532,596,587,712,512,909
532,596,583,711,510,908
534,597,585,714,512,912
534,597,588,716,514,913
534,598,586,716,513,912
533,599,585,714,512,912
535,597,585,714,512,913
535,599,585,714,513,912
535,599,586,715,513,912
536,601,587,716,514,913
536,602,587,716,514,914
536,602,588,715,518,922
541,605,591,720,517,920
543,606,592,720,518,919
543,604,590,720,518,918
542,603,589,716,516,914
539,600,586,715,514,911
538,598,585,713,514,910
538,599,586,715,515,914
540,600,587,716,516,912
539,600,587,716,515,912
540,603,590,720,518,920
551,613,600,726,520,920
543,603,592,720,518,917
540,600,588,718,517,914
541,599,589,717,516,915
537,598,593,715,516,912
537,595,590,715,515,911
536,594,584,713,515,909
535,593,586,710,512,904
530,588,581,699,505,892
530,592,584,707,511,902
533,592,587,712,513,906
531,591,585,707,512,903
530,587,584,707,512,902
528,591,589,712,515,905
533,592,587,711,514,906
531,589,587,709,514,905
530,587,586,710,513,904
530,589,587,711,514,906
529,588,588,711,513,904
530,588,586,711,515,906
530,586,588,711,515,906
531,588,587,710,514,906
530,587,591,710,515,906
531,586,587,711,515,905
531,588,588,710,515,906
533,586,588,710,513,906
531,586,584,710,515,905
530,589,588,710,515,906
532,586,588,710,515,906
533,587,588,711,515,905
531,589,588,710,515,905
532,590,589,710,516,905
532,591,588,710,514,905
532,590,587,710,514,905
532,590,587,709,515,906
532,591,589,711,514,904
531,591,588,709,515,905
533,592,588,709,514,903
534,592,588,709,515,904
535,592,587,708,515,903
533,591,595,714,521,912
533,590,586,708,515,901
535,592,586,709,514,903
535,592,583,709,515,904
534,592,583,708,515,903
537,594,584,709,516,904
537,594,583,709,514,903
537,594,581,709,515,904
537,594,585,710,515,902
537,593,583,708,514,903
538,593,587,708,514,902
538,593,588,706,513,903
538,594,588,708,514,903
538,603,600,721,523,918
548,604,598,719,522,919
549,604,595,718,520,917
544,599,588,710,518,909
542,597,590,709,517,906
541,595,589,706,515,903
539,592,585,704,516,899
540,594,587,704,514,901
540,593,587,704,515,903
540,593,588,706,516,901
540,595,587,707,516,902
541,594,583,705,517,902
541,594,586,705,517,902
541,595,588,705,518,903
546,599,586,703,516,902
540,595,584,704,518,904
538,596,572,701,518,905
539,597,581,701,518,905
540,598,554,703,518,906
541,598,554,702,516,907
541,600,555,703,517,907
542,601,556,704,518,908
541,599,555,703,517,907
539,599,555,701,518,908
541,601,555,702,518,906
542,602,556,705,521,914
544,606,559,708,521,910
544,604,557,706,520,909
545,603,556,704,520,910
545,604,556,704,520,906
545,604,555,705,519,907
546,603,557,702,520,907
549,606,558,705,520,908
548,605,557,704,519,907
548,602,557,702,518,905
548,606,557,702,519,907
547,604,556,700,518,906
547,603,556,702,519,906
546,604,556,700,519,904
548,605,557,703,520,907
550,607,558,704,520,909
549,606,556,702,519,907
550,607,557,704,519,907
549,607,558,706,521,907
549,608,557,705,519,908
551,608,558,705,521,908
550,608,557,704,521,908
550,607,557,704,520,908
549,606,579,705,519,907
549,607,583,705,519,906
549,608,585,704,520,906
550,607,586,706,519,907
550,608,585,706,521,908
551,608,584,706,521,908
551,609,584,706,520,906
550,608,583,705,520,906
550,608,585,706,520,906
549,608,589,706,519,906
549,608,586,705,518,906
549,608,588,705,520,905
549,608,588,705,521,906
548,608,589,705,520,904
548,608,588,704,520,904
550,608,588,707,520,906
550,609,592,708,523,908
553,610,592,707,521,906
551,609,591,706,521,906
554,613,595,709,522,910
553,610,593,707,521,906
551,608,592,706,519,906
552,608,589,706,521,906
552,608,593,706,520,907
552,608,592,707,521,906
552,607,592,707,523,906
552,607,592,707,522,906
552,608,594,708,521,905
552,608,592,706,520,907
553,607,593,707,520,907
553,607,592,706,520,906
554,609,587,706,520,905
553,607,592,706,519,905
552,606,586,706,519,905
552,606,591,705,519,904
553,606,590,707,520,906
553,607,589,706,519,904
552,607,592,705,519,905
552,608,592,706,519,905
552,608,592,707,520,904
553,608,593,706,520,905
551,607,592,707,520,906
552,607,592,708,521,905
553,608,591,708,521,905
552,610,588,709,521,906
553,607,592,707,522,905
554,610,594,710,524,909
553,609,583,708,522,908
553,609,579,707,521,906
553,607,586,707,522,906
552,609,583,707,521,907
553,610,591,709,523,909
552,610,591,706,519,905
550,608,579,707,519,906
550,609,589,707,519,907
548,609,590,707,520,905
547,608,574,706,518,906
547,608,592,707,518,905
546,607,592,706,517,905
546,608,593,706,517,907
546,608,592,706,516,906
546,607,591,706,516,904
543,607,591,706,515,905
543,606,591,705,516,906
538,607,593,706,517,905
539,606,591,706,516,904
536,605,592,706,516,905
538,605,592,706,518,905
537,606,592,707,517,905
538,606,591,707,518,907
538,605,592,707,518,906
539,607,593,708,519,907
541,606,593,708,519,905
541,606,594,709,518,906
542,607,593,708,519,906
542,607,594,707,518,906
542,606,594,708,519,906
544,607,596,710,519,908
543,607,594,709,518,906
543,608,595,709,520,908
545,608,595,709,520,907
543,607,594,708,519,907
545,607,595,710,520,907
545,608,594,709,519,906
544,607,595,709,518,905
545,609,592,710,519,906
545,610,591,710,519,907
544,610,593,710,519,906
545,609,593,709,519,906
543,608,593,710,520,906
547,611,624,747,529,924
554,621,604,722,529,921
554,618,602,720,527,919
552,618,601,719,526,917
552,616,600,719,526,916
552,617,601,718,526,916
551,617,600,717,525,915
550,617,600,717,524,913
551,620,600,717,524,913
551,617,599,715,524,912
551,615,599,715,524,911
550,615,598,714,523,912
551,614,600,714,523,911
549,614,597,714,523,910
549,613,597,714,523,909
549,614,596,712,522,907
548,612,598,712,522,906
546,612,594,711,522,905
549,610,594,708,519,904
546,610,593,707,518,901
544,607,589,704,516,896
541,604,587,701,515,891
541,603,588,701,515,895
544,607,588,702,515,906
547,608,585,707,518,899
543,605,579,703,515,897
543,606,585,707,517,898
545,608,586,707,517,899
544,606,585,705,517,899
544,606,586,705,517,899
545,607,588,707,517,901
545,609,586,706,518,898
546,608,584,706,518,900
546,609,584,707,518,902
545,607,590,708,518,900
545,608,591,708,517,900
545,607,591,706,517,900
548,611,594,709,519,902
545,606,589,708,518,901
544,607,592,708,518,901
545,608,591,707,518,900
544,608,592,708,518,902
546,610,592,707,520,902
546,609,597,713,522,906
548,611,593,709,519,901
549,611,593,709,520,903
548,611,592,709,518,903
548,610,592,709,519,902
548,612,593,709,520,904
547,609,593,708,518,903
545,609,592,710,519,904
546,610,593,709,519,957
555,620,604,722,529,919
553,618,601,720,528,916
550,617,600,718,527,915
550,616,600,717,525,915
550,615,599,717,525,912
548,614,597,715,524,912
548,613,597,714,524,912
547,614,597,715,524,910
548,613,597,714,524,911
549,614,599,716,524,912
549,615,598,716,524,912
548,614,599,715,523,911
548,612,598,714,524,910
548,613,597,714,524,910
548,613,597,714,525,909
548,612,596,714,523,908
548,612,596,712,522,907
547,612,595,711,522,905
545,610,593,708,519,899
530,592,577,699,514,889
540,605,589,702,515,900
540,604,592,702,515,891
544,607,591,705,518,897
543,607,590,708,521,902
545,610,594,709,521,902
546,610,594,709,521,906
547,613,596,712,523,905
547,613,595,711,522,905
546,612,595,710,523,903
548,614,597,713,525,907
548,614,595,710,522,904
548,614,597,711,523,904
547,613,596,710,523,903
546,612,594,709,522,901
545,610,593,707,522,901
545,610,593,708,521,899
545,609,593,708,522,900
544,610,592,708,522,899
549,615,597,709,522,903
548,615,594,709,522,901
545,611,593,707,521,900
546,612,592,702,520,897
545,610,591,705,520,896
544,609,591,715,528,908
547,613,594,707,522,899
545,610,591,704,521,897
545,610,593,708,525,902
547,612,593,708,522,900
547,613,596,712,526,904
549,613,594,704,522,899
544,611,593,707,523,899
545,611,593,707,523,898
545,610,593,706,523,899
546,612,594,708,523,900
544,611,592,705,523,899
545,612,590,706,523,897
545,611,593,706,524,901
544,612,593,707,523,898
547,612,592,707,523,900
546,612,594,708,524,901
546,612,593,706,522,899
546,613,593,708,523,900
548,614,584,708,524,901
546,612,588,708,523,897
546,612,589,708,523,900
548,612,594,710,525,901
549,614,594,710,524,903
550,616,588,710,526,902
550,616,593,711,527,906
553,617,594,711,526,905
551,617,595,712,526,904
551,617,595,711,526,903
550,615,593,710,526,909
553,617,593,713,527,903
551,616,594,711,526,903
552,617,595,711,527,904
552,617,596,711,527,904
550,616,594,711,526,903
554,620,593,714,528,902
551,617,595,711,525,902
552,616,596,711,527,902
550,616,597,711,526,903
551,616,597,710,525,903
552,615,596,710,526,901
552,615,596,711,526,902
552,615,597,713,526,903
552,614,597,711,525,902
551,612,598,712,527,904
551,614,595,710,527,903
551,612,597,711,526,902
552,615,597,712,527,906
552,615,599,712,527,906
552,616,599,714,527,905
553,618,600,716,529,907
553,618,600,714,528,907
552,618,600,714,529,907
553,618,600,715,528,907
554,618,600,715,527,907
553,618,601,715,529,908
553,618,601,715,528,907
553,619,600,715,528,907
552,618,600,715,528,906
552,618,600,714,528,907
553,619,600,713,526,907
551,618,600,714,528,906
552,618,601,713,528,906
552,617,599,714,527,905
552,618,599,714,527,918
557,624,603,718,531,911
554,619,602,715,528,907
552,618,601,715,527,907
553,618,600,715,528,908
552,618,599,714,527,906
553,618,601,714,527,906
553,618,600,713,535,916
555,619,600,714,528,905
554,618,598,712,526,903
552,616,598,712,526,905
554,617,599,712,526,902
554,619,601,714,527,906
554,618,600,712,526,903
554,618,599,713,526,902
555,617,597,711,525,904
553,617,597,711,525,902
558,620,600,714,528,905
553,617,597,710,525,904
555,618,598,712,525,904
559,621,602,716,530,906
557,619,600,714,528,905
555,616,597,710,525,900
554,616,596,710,525,901
555,617,598,711,526,902
556,618,598,711,526,897
554,617,598,712,525,906
556,619,601,715,528,905
556,619,600,714,527,904
555,618,600,713,525,905
556,619,600,713,528,904
555,619,599,713,526,904
554,618,599,713,526,903
554,619,601,716,528,906
556,620,600,714,527,905
555,619,599,712,525,902
553,618,604,718,530,910
555,620,599,713,526,904
556,619,599,712,526,905
556,620,599,713,526,905
557,621,603,716,528,908
556,621,601,715,527,907
557,620,601,715,528,907
556,620,601,715,527,907
556,621,600,715,526,907
555,621,601,715,529,907
556,621,601,715,528,908
557,621,601,715,528,907
555,620,601,715,526,905
555,620,601,714,526,905
555,619,600,713,525,903
555,620,599,715,525,906
555,619,602,715,527,908
556,619,602,715,525,908
555,618,601,714,526,906
556,618,600,716,526,906
556,618,602,714,525,906
556,619,600,716,527,908
556,620,601,715,526,905
556,619,601,715,526,906
556,620,601,715,526,905
557,620,600,715,526,906
557,620,601,716,526,906
558,621,601,715,526,906
557,620,599,715,525,906
557,621,600,716,524,904
556,618,600,714,524,904
556,619,601,714,523,904
556,619,599,713,524,904
556,618,599,714,524,904
559,619,598,713,522,904
554,617,598,713,522,902
555,618,599,714,523,904
556,617,598,714,523,904
554,618,599,713,523,903
555,618,599,713,523,906
557,618,598,713,524,904
554,617,598,713,523,906
554,618,598,714,524,904
554,616,598,711,521,903
552,616,598,712,520,903
555,618,599,712,522,906
552,619,598,714,522,905
554,619,601,714,522,907
554,618,600,714,522,906
553,619,599,714,522,906
553,617,599,715,521,906
553,617,600,714,521,905
552,617,599,713,521,904
551,617,598,711,520,903
551,615,598,712,519,905
552,617,598,713,521,904
551,617,598,711,520,902
552,617,597,712,520,902
553,617,597,712,520,904
552,618,596,713,520,904
553,617,599,712,520,906
553,618,600,714,522,904
552,616,600,714,522,904
552,618,600,714,522,905
551,618,600,715,523,909
553,620,595,715,524,907
551,618,593,714,523,906
550,619,596,714,524,905
553,619,597,715,524,905
552,618,596,717,523,905
552,618,598,715,523,907
557,621,602,714,523,906
551,617,600,716,525,909
554,620,596,717,524,907
552,620,597,716,523,907
552,617,597,716,523,906
552,618,596,715,523,906
551,618,600,715,524,907
551,618,600,716,524,906
553,618,599,715,523,906
552,618,601,715,524,906
550,618,599,715,524,907
552,619,600,715,524,905
553,618,600,716,523,907
553,621,599,716,524,906
554,620,596,716,524,907
553,620,594,716,523,906
553,620,594,716,524,907
554,620,593,716,525,906
555,621,594,716,523,906
554,619,593,715,525,907
553,620,598,716,524,906
554,619,599,716,524,906
554,620,598,716,524,905
554,620,595,715,524,906
554,621,595,716,524,904
555,619,597,715,524,906
554,622,600,715,524,905
554,619,600,715,524,904
554,621,600,716,525,906
554,619,600,716,522,906
554,620,600,715,524,905
554,620,600,716,524,906
555,620,600,715,525,906
555,620,600,715,525,905
555,621,600,714,525,908
557,622,600,717,525,907
555,622,601,717,525,906
563,627,607,724,530,915
561,626,604,720,527,912
559,624,603,718,526,908
557,621,602,717,526,908
557,622,602,717,525,905
557,623,601,717,525,907
557,622,601,717,524,907
557,622,601,716,524,907
557,622,599,716,525,906
558,621,598,716,524,905
556,620,598,715,524,904
555,621,595,715,523,903
555,621,596,715,523,902
556,621,597,717,523,904
555,621,596,715,524,905
555,621,597,715,523,903
556,622,596,715,524,904
556,620,591,715,524,904
558,624,596,717,527,907
558,624,599,717,525,905
558,623,595,717,525,906
558,622,596,716,525,906
560,624,597,719,527,909
560,625,596,717,527,907
559,624,595,718,526,907
560,624,595,717,526,907
558,623,596,716,525,905
556,622,595,717,525,906
555,621,592,717,528,907
553,621,597,716,525,906
553,621,597,717,526,907
552,620,595,717,526,907
552,619,595,717,526,906
552,620,594,717,526,906
551,619,595,717,526,906
551,620,594,716,526,909
552,620,598,718,528,906
553,619,600,717,528,906
552,620,602,718,529,907
553,620,601,718,528,907
553,621,602,718,527,906
554,620,601,717,528,907
553,619,601,718,528,907
554,620,601,718,527,907
553,620,600,717,527,907
553,620,601,717,528,906
553,620,601,717,528,906
553,619,601,717,527,907
554,620,602,717,527,907
555,621,603,717,528,907
555,619,602,717,527,905
557,623,603,720,529,908
555,621,603,719,528,909
556,621,602,719,528,907
555,622,602,718,528,906
557,621,603,720,529,908
556,621,602,718,527,909
556,621,602,717,527,907
556,621,600,720,528,910
557,621,602,720,528,909
557,621,602,718,526,908
556,621,602,719,526,908
556,622,602,719,526,908
556,622,602,718,526,908
558,622,602,719,527,908
557,622,602,719,527,908
557,622,602,718,526,907
556,622,602,718,525,907
558,622,601,719,527,908
558,622,601,718,526,907
558,623,602,720,527,908
558,622,602,718,526,907
558,622,602,719,527,908
559,622,602,721,528,910
560,623,604,720,527,910
559,624,604,720,527,909
559,624,603,719,527,909
560,624,604,720,527,909
559,623,604,719,526,910
559,623,601,719,527,908
559,623,601,719,526,908
560,624,598,720,527,909
558,623,597,720,527,909
560,623,602,720,526,909
560,623,602,719,526,909
560,624,603,721,525,909
560,623,601,719,526,908
560,623,597,719,526,909
561,622,596,719,527,909
561,624,601,720,527,909
561,624,601,720,527,910
560,624,601,720,527,909
560,627,601,720,526,908
563,623,600,720,524,909
562,624,601,720,526,909
561,624,601,720,525,909
562,623,603,719,528,911
561,624,601,720,525,910
562,625,602,720,526,909
562,625,601,720,527,909
562,625,601,719,527,910
562,624,602,719,526,909
562,625,601,720,527,910
563,624,603,720,527,910
562,624,602,721,526,909
562,623,602,720,525,910
564,625,606,722,528,911
563,625,606,722,528,912
563,625,603,720,526,911
563,625,603,721,525,907
563,623,603,720,526,909
562,624,603,719,525,908
562,624,604,720,526,910
562,623,603,718,525,908
562,623,603,719,526,908
562,625,603,719,528,910
563,624,603,720,527,909
563,625,604,720,527,910
562,625,603,720,526,909
561,624,603,720,527,909
561,624,603,720,525,909
561,623,602,719,526,909
561,624,603,720,525,908
561,622,605,719,527,907
561,623,603,719,525,908
562,623,603,720,525,908
561,623,603,719,524,909
562,623,603,718,524,909
561,623,603,721,525,908
561,623,603,718,523,908
561,623,602,719,524,908
563,625,603,721,524,911
563,625,603,721,525,909
562,624,603,720,522,909
561,624,603,719,523,907
561,623,602,718,523,907
562,623,602,719,523,909
561,623,603,718,523,909
560,623,604,719,522,908
561,623,603,719,522,908
561,623,604,718,523,908
561,623,603,719,523,910
563,626,605,721,524,911
563,625,605,720,523,911
563,625,604,721,524,911
563,624,604,721,522,910
563,625,604,720,523,910
563,623,604,720,522,910
562,624,602,720,523,909
562,623,603,720,521,908
562,623,602,718,520,907
560,622,603,719,521,907
562,622,602,719,521,907
562,622,602,718,521,908
561,622,603,718,521,909
560,621,602,719,520,908
562,621,601,718,520,909
562,620,602,718,520,908
562,620,602,717,520,908
560,620,601,718,519,906
561,621,602,718,520,908
561,620,601,718,520,907
561,620,601,718,520,907
561,620,599,718,521,908
561,624,602,718,520,908
561,620,600,718,520,908
562,621,601,717,520,908
562,621,601,718,521,908
561,621,602,718,521,908
561,620,603,717,521,908
561,621,602,718,522,908
562,621,600,718,521,908
562,622,595,718,521,908
562,622,594,719,522,908
562,621,592,717,521,908
562,621,593,719,521,908
562,620,599,719,522,909
561,621,599,718,521,908
561,621,599,718,522,908
561,620,599,718,547,954
570,631,606,728,530,921
569,629,603,726,528,916
568,628,599,726,527,915
567,627,596,724,526,917
566,627,602,724,525,913
566,626,594,723,525,914
566,624,602,722,525,914
566,626,605,721,525,912
564,623,604,720,523,911
563,623,604,720,523,910
564,624,604,721,524,911
563,624,604,720,523,912
563,624,604,720,524,911
564,624,602,721,524,911
563,623,603,720,523,911
563,623,603,720,524,911
564,623,604,721,525,914
564,624,604,721,524,913
564,623,604,721,525,912
565,624,603,720,526,914
565,624,604,721,525,913
565,624,603,721,525,914
565,624,603,722,525,914
565,623,603,721,525,913
565,624,602,722,525,913
564,623,602,722,525,913
565,622,604,721,526,913
564,623,603,720,525,913
564,623,603,722,525,913
564,622,602,722,524,913
564,624,601,721,525,912
563,623,601,720,524,911
563,622,602,720,526,913
565,624,603,721,526,912
564,623,602,721,525,913
565,623,603,721,524,914
564,624,602,722,525,912
564,623,601,721,525,913
564,623,604,722,525,913
564,624,604,722,525,911
565,623,605,720,525,913
565,622,605,721,525,913
565,623,604,722,525,913
565,623,604,722,525,913
566,622,604,722,524,913
564,623,605,722,525,912
565,623,605,721,525,913
564,622,606,720,524,912
563,621,605,720,524,911
564,623,604,719,524,910
564,621,602,720,522,910
563,620,602,717,523,910
563,620,602,719,523,910
564,621,602,717,522,909
562,621,602,719,523,909
562,621,603,718,522,909
561,619,601,718,523,909
562,619,601,718,522,909
561,618,601,718,523,909
560,618,600,717,521,907
561,621,600,718,522,908
561,619,599,718,522,904
561,618,599,716,522,904
560,617,599,715,520,905
560,617,597,715,520,905
560,617,596,713,520,905
560,617,596,715,521,903
561,619,594,716,521,907
562,619,587,716,521,906
560,619,596,715,520,904
561,617,595,714,520,905
560,617,589,714,520,905
560,617,592,714,521,905
560,617,594,714,520,904
559,617,589,716,521,905
559,617,591,715,520,904
559,617,589,714,519,904
561,619,589,717,521,907
561,618,590,716,522,906
561,619,591,715,521,906
560,619,593,715,520,905
560,618,593,715,521,906
560,620,593,717,521,905
560,618,596,715,521,906
559,618,595,716,521,905
559,618,596,715,520,905
559,617,596,715,520,905
559,618,594,714,520,905
559,617,595,715,520,904
559,617,595,716,520,904
560,617,595,714,521,903
559,617,593,715,521,905
560,620,593,715,520,905
558,617,594,715,521,905
559,617,594,716,521,905
561,618,593,715,521,904
559,617,594,716,521,905
559,617,594,715,520,905
559,617,595,715,520,904
559,618,596,714,521,905
558,618,597,715,520,904
560,617,599,715,523,906
560,619,600,716,522,905
559,618,600,716,521,906
558,617,600,716,522,905
558,617,600,713,521,906
559,617,599,715,521,906
559,617,600,716,520,905
558,616,600,715,522,904
558,616,601,715,521,905
557,616,600,716,522,907
559,617,600,714,520,904
557,616,600,715,521,903
558,616,600,714,521,905
558,617,599,715,521,904
558,617,602,716,521,905
557,617,600,714,521,905
559,617,600,717,522,953
568,628,610,727,529,919
565,625,608,726,528,917
565,626,607,724,527,916
565,625,606,723,527,915
562,622,605,722,526,912
561,618,599,715,519,903
556,615,598,713,519,903
555,615,597,713,518,902
555,614,597,713,519,901
555,616,598,712,519,902
555,616,598,713,519,902
557,616,598,714,518,902
556,615,598,714,519,902
554,615,598,712,518,903
555,614,598,714,518,902
554,614,599,713,519,902
554,613,598,714,519,903
555,615,599,714,520,905
554,616,600,715,520,904
555,615,598,714,519,903
556,617,602,716,521,906
554,617,600,716,521,905
554,617,599,716,520,905
554,616,598,713,519,903
554,616,599,714,520,903
553,616,599,714,520,904
552,616,599,713,520,904
552,615,599,713,519,903
553,616,599,714,518,904
553,617,601,715,519,904
553,617,600,715,520,905
553,616,601,715,520,905
553,617,600,715,521,904
553,616,599,715,519,905
553,617,600,714,519,905
552,616,599,715,519,905
552,619,601,716,521,907
553,617,597,716,521,908
554,618,598,715,520,906
552,617,600,715,520,906
553,619,600,715,520,905
553,617,600,714,520,906
552,617,600,715,519,906
552,617,600,714,519,905
553,618,601,715,520,905
554,617,600,714,520,905
553,619,600,714,518,904
553,618,600,714,519,905
553,618,599,715,519,905
553,618,601,716,519,906
555,618,601,714,520,904
554,618,600,716,520,906
554,619,600,715,520,906
554,619,600,715,518,906
554,618,599,715,520,906
553,619,598,715,519,905
553,619,598,714,518,905
553,617,599,714,520,906
554,619,599,715,521,907
552,619,600,714,519,906
552,619,600,714,520,906
554,620,601,716,521,907
553,619,599,716,521,908
553,620,600,716,520,906
554,620,600,715,520,906
553,618,599,714,520,906
553,620,600,714,519,906
552,619,600,716,520,906
552,619,600,714,520,906
552,620,600,714,520,906
553,619,599,713,520,906
553,619,599,715,519,904
552,618,599,714,519,905
552,618,599,714,519,906
553,619,600,715,519,905
553,618,600,713,518,905
553,620,600,714,519,907
552,619,601,714,518,905
552,619,599,714,519,905
553,619,600,714,518,905
552,618,599,714,519,906
553,618,600,714,519,905
552,618,600,713,519,906
552,618,600,713,519,905
553,620,601,715,519,906
552,618,599,714,520,905
553,618,599,714,519,906
552,618,600,715,517,905
552,619,599,714,547,953
562,627,608,723,525,917
559,625,606,722,525,915
557,625,606,720,523,914
556,623,604,719,523,912
556,623,604,719,523,911
555,622,604,718,523,909
555,622,602,716,522,908
550,616,598,711,517,900
551,616,597,712,518,902
549,615,596,711,517,901
550,616,597,711,516,901
549,616,596,710,517,899
548,615,596,711,517,901
549,615,597,710,517,900
549,616,596,711,516,900
548,617,599,711,517,900
550,616,597,711,515,899
549,616,597,710,516,900
549,615,596,711,517,899
549,616,595,711,517,900
549,615,596,710,518,901
550,617,596,712,517,901
549,617,596,712,517,902
550,616,595,711,517,901
551,618,596,712,517,902
551,616,597,712,517,902
550,616,597,711,518,901
550,617,598,711,518,902
552,618,598,713,518,902
551,619,598,713,517,902
551,617,598,712,518,902
552,618,598,713,519,900
552,618,597,712,518,902
551,618,599,714,519,903
553,620,600,718,521,908
555,621,601,716,521,906
